longitude,latitude,deff
-153.75,61.597,-12
-153.46,61.563,-5
-154.33,61.662,18
-153.38,61.555,3.1
-153.94,61.619,-0
-153.72,61.594,-21
-153.38,61.555,-5
-154.31,61.66,18
-153.58,61.578,-1
-153.72,61.594,-22
-154.04,61.63,-16
-154.07,61.634,-3
-153.72,61.594,-13
-153.36,61.553,-1
-153.36,61.553,-14
-154.38,61.668,-9
-153.73,61.595,-11
-153.37,61.554,4.7
-154.07,61.634,-10
-153.72,61.595,-13
-154.07,61.634,-4
-154.07,61.634,-3
-154.32,61.662,4.1
-154.07,61.634,-1
-154.07,61.634,3.2
-154.08,61.635,-9
-153.53,61.573,-11
-154.07,61.634,-8
-153.96,61.622,-16
-153.76,61.6,-16
-154.07,61.635,-1
-154.07,61.634,-1
-153.7,61.592,30
-154.42,61.673,-1
-154.39,61.67,-1
-153.47,61.566,-2
-154.08,61.636,-4
-154.32,61.663,9.2
-153.89,61.614,-22
-153.96,61.623,-9
-154.08,61.636,5.2
-154.32,61.662,26
-154.42,61.674,13
-153.36,61.554,-18
-154.34,61.665,18
-154.38,61.669,-3
-153.35,61.553,11
-153.73,61.597,-16
-153.36,61.554,-6
-153.44,61.564,0.1
-153.36,61.554,-11
-153.47,61.567,-12
-154.03,61.631,-6
-153.35,61.554,15
-154.41,61.674,-1
-154.32,61.664,13
-153.88,61.615,-6
-154.35,61.667,2.1
-153.39,61.558,1
-153.99,61.628,-6
-153.73,61.598,-20
-153.38,61.558,1.4
-153.72,61.597,-18
-153.88,61.615,-13
-153.56,61.579,-12
-153.47,61.569,-9
-153.74,61.6,-4
-153.76,61.602,0.5
-154.42,61.675,-0
-153.44,61.565,0.1
-153.97,61.625,-1
-153.67,61.592,3
-154.07,61.637,-7
-153.33,61.553,22
-153.72,61.598,-11
-153.74,61.6,7.3
-153.69,61.595,7.3
-154,61.63,-5
-153.92,61.62,-25
-153.67,61.593,3.2
-154.07,61.637,-5
-153.67,61.593,3.2
-153.67,61.592,4.2
-153.77,61.603,-16
-153.76,61.603,-4
-153.77,61.604,-16
-153.66,61.592,12
-154.31,61.664,13
-153.76,61.603,-1
-153.36,61.557,-9
-154.18,61.65,-10
-154.21,61.654,-5
-153.47,61.57,-4
-154.13,61.645,15
-153.63,61.588,10
-153.95,61.625,-11
-153.67,61.593,0.4
-153.67,61.593,1.2
-153.67,61.593,10
-153.44,61.567,8.5
-153.41,61.563,2.4
-153.33,61.554,11
-153.88,61.617,-16
-154.45,61.681,-5
-154.31,61.665,16
-154.3,61.664,-6
-153.88,61.617,-26
-153.35,61.556,11
-153.44,61.567,-2
-153.84,61.613,-15
-154.43,61.678,4.5
-153.88,61.618,-20
-153.97,61.628,2.5
-153.69,61.596,10
-153.95,61.626,-1
-153.48,61.572,1.9
-153.46,61.57,-1
-153.62,61.588,14
-153.36,61.558,-7
-153.8,61.61,5.2
-153.34,61.556,6.8
-153.34,61.556,9.2
-153.7,61.598,5.5
-153.75,61.603,12
-154.31,61.666,22
-153.48,61.572,13
-153.46,61.571,-8
-153.76,61.605,-15
-153.62,61.589,13
-153.67,61.594,14
-153.91,61.622,-31
-153.8,61.61,6.5
-154.06,61.639,-5
-153.72,61.6,5.2
-153.69,61.597,12
-154.32,61.667,6.4
-153.38,61.561,0.4
-153.88,61.619,-30
-153.97,61.629,-2
-153.36,61.559,2.2
-153.49,61.574,3.7
-154.4,61.676,-15
-154.36,61.672,-2
-153.75,61.604,7.8
-153.88,61.619,-23
-153.89,61.62,-27
-153.77,61.606,-16
-153.72,61.601,-1
-153.88,61.62,-16
-153.72,61.602,4.4
-153.88,61.62,-28
-153.89,61.62,-36
-153.56,61.583,-21
-154.43,61.68,5.8
-153.46,61.572,2.4
-153.94,61.627,-0
-153.4,61.564,2.1
-153.47,61.573,-3
-153.72,61.602,6.2
-153.38,61.563,-4
-154.33,61.67,8
-154.36,61.673,5.5
-153.89,61.621,-27
-153.72,61.602,6.8
-153.57,61.585,-7
-153.38,61.563,-3
-153.74,61.605,-9
-153.91,61.624,-8
-153.75,61.605,1.7
-154.32,61.669,-1
-153.35,61.559,-9
-153.62,61.591,-1
-153.35,61.56,4.9
-153.37,61.562,17
-153.73,61.604,-4
-153.61,61.59,-10
-154.25,61.662,0.1
-153.95,61.628,-4
-153.33,61.558,20
-153.98,61.632,-8
-153.98,61.632,-6
-153.72,61.603,5.6
-153.5,61.578,-17
-153.98,61.632,-2
-154.25,61.663,-4
-153.57,61.586,-14
-153.98,61.632,-8
-153.96,61.63,1.6
-153.48,61.576,-3
-153.57,61.586,-6
-153.44,61.572,-2
-153.62,61.592,10
-153.61,61.591,-7
-154.31,61.67,10
-154.4,61.679,7.6
-153.47,61.575,-3
-153.47,61.575,3
-154.07,61.643,-14
-153.51,61.579,0.7
-153.47,61.575,-11
-154.25,61.663,22
-153.62,61.592,-5
-153.47,61.576,-12
-153.47,61.576,-0
-153.47,61.575,-5
-154.36,61.676,-3
-154.09,61.646,-6
-153.47,61.576,-4
-153.38,61.566,-21
-153.47,61.576,-1
-153.99,61.635,10
-154.15,61.653,-5
-153.41,61.568,0.4
-154.18,61.656,-5
-153.51,61.58,5.4
-154.08,61.646,-11
-154.23,61.662,18
-154.23,61.663,-15
-153.96,61.633,-3
-154.36,61.677,9.8
-153.35,61.563,10
-154.14,61.653,8
-153.57,61.588,0
-154.31,61.671,10
-153.95,61.631,-14
-154.36,61.677,11
-154.34,61.674,10
-153.94,61.631,-4
-154.36,61.678,-1
-153.35,61.563,10
-153.99,61.637,14
-153.95,61.632,-5
-153.99,61.637,14
-153.33,61.561,1.8
-153.35,61.563,2.4
-154.32,61.674,-7
-153.5,61.581,19
-154.41,61.683,21
-154,61.638,9.7
-154.29,61.67,28
-153.56,61.588,2.9
-153.99,61.638,6.3
-153.88,61.625,-10
-154,61.638,9
-154,61.638,2.9
-154.2,61.661,-14
-153.46,61.577,-16
-154.31,61.673,-0
-153.76,61.611,-23
-154,61.638,8.6
-153.99,61.638,13
-154.22,61.663,9.3
-153.61,61.595,18
-153.92,61.63,-1
-154.41,61.684,3.8
-153.99,61.638,11
-153.8,61.616,-11
-153.41,61.571,4.7
-154.43,61.686,14
-153.94,61.633,-1
-154.23,61.665,12
-154.4,61.683,14
-154,61.639,4.8
-153.82,61.618,2.2
-153.76,61.612,-22
-154,61.639,6.9
-153.99,61.639,13
-153.46,61.578,-9
-153.36,61.567,25
-153.76,61.612,-22
-153.36,61.567,14
-154.4,61.683,-1
-153.68,61.604,1.2
-153.99,61.639,8.1
-154.31,61.674,3.9
-154.08,61.649,8.8
-154.13,61.654,-0
-153.32,61.562,21
-154.34,61.677,17
-153.99,61.639,8.9
-154.08,61.649,-2
-153.32,61.562,9.1
-153.57,61.591,15
-154.15,61.657,27
-154.33,61.677,5
-153.7,61.606,17
-154,61.64,32
-154.15,61.657,8.6
-153.58,61.592,5.2
-153.32,61.562,9.6
-154,61.64,21
-154,61.64,13
-154.21,61.664,22
-154,61.641,13
-153.76,61.613,-33
-154.14,61.657,12
-154.2,61.663,-2
-154,61.641,13
-153.44,61.577,-0
-153.96,61.637,11
-154,61.641,19
-153.88,61.628,-7
-154.25,61.668,2.8
-153.35,61.566,0.9
-154,61.641,22
-154.07,61.649,-5
-153.46,61.58,-15
-153.72,61.61,9.5
-154.2,61.663,-2
-154.24,61.668,8.8
-154.01,61.642,-12
-154.45,61.691,2.8
-153.62,61.599,15
-153.37,61.57,-7
-153.7,61.607,12
-153.76,61.614,-43
-153.9,61.631,-27
-154.14,61.657,14
-154,61.641,16
-153.37,61.569,-6
-154.31,61.676,5.5
-154.05,61.647,0.9
-154.24,61.668,7
-153.52,61.587,1
-153.99,61.641,13
-154.05,61.648,2.3
-154.05,61.648,3.6
-153.52,61.588,-2
-153.46,61.58,-3
-154,61.642,13
-153.88,61.628,-7
-154.05,61.648,-0
-154.3,61.676,9.7
-153.46,61.58,-19
-154,61.642,10
-154.33,61.678,4.1
-154.07,61.65,3.4
-153.9,61.631,-3
-153.37,61.57,6.5
-153.46,61.58,-5
-153.46,61.58,-16
-153.31,61.563,8.8
-154.05,61.648,-4
-154.05,61.648,-2
-154,61.642,6
-153.33,61.565,2.8
-154.42,61.689,28
-153.31,61.563,6.5
-154.32,61.678,7.8
-154.21,61.665,16
-153.76,61.616,-36
-153.75,61.615,-19
-154.33,61.679,0.9
-154.2,61.665,-9
-153.45,61.58,-21
-154,61.643,0.1
-153.46,61.581,-12
-153.91,61.632,-5
-154.09,61.653,-3
-153.75,61.615,-24
-154.09,61.653,0.7
-154.05,61.648,1.6
-153.98,61.641,10
-153.99,61.642,15
-153.45,61.581,-20
-154.36,61.682,13
-153.88,61.63,9.2
-153.99,61.642,14
-154.39,61.686,8.1
-153.94,61.637,19
-153.74,61.614,-13
-153.47,61.583,-6
-154.13,61.658,11
-154,61.643,1.1
-153.98,61.641,6.1
-153.32,61.566,-4
-154.05,61.649,-4
-154.05,61.649,-4
-153.46,61.582,-11
-154.29,61.675,-6
-153.98,61.641,5.8
-154.37,61.685,11
-154.05,61.649,-8
-153.67,61.606,27
-153.56,61.594,10
-153.92,61.635,2.2
-153.32,61.567,-14
-154.05,61.65,10
-153.4,61.576,3.8
-154.35,61.683,7.1
-153.53,61.591,-2
-154.05,61.65,-4
-153.39,61.575,-15
-153.35,61.571,-8
-153.35,61.57,-6
-153.36,61.571,-4
-153.55,61.594,7.2
-153.88,61.631,3.9
-153.89,61.632,6.4
-153.47,61.584,-5
-154.42,61.691,30
-153.55,61.594,-8
-154.05,61.65,0.2
-153.4,61.577,5.2
-154.42,61.691,28
-154.39,61.688,17
-154.19,61.666,10
-153.37,61.573,11
-153.75,61.617,-16
-153.62,61.602,8.3
-153.35,61.571,-13
-154.46,61.696,-0
-153.44,61.581,18
-153.6,61.599,11
-153.44,61.581,18
-154.05,61.651,-12
-153.58,61.598,4
-153.87,61.631,10
-153.35,61.572,-5
-153.62,61.602,10
-153.76,61.618,-14
-154.02,61.648,-3
-153.41,61.578,-9
-153.62,61.603,6.3
-153.37,61.574,17
-154.36,61.685,-1
-153.76,61.619,-14
-154.05,61.651,-9
-153.53,61.592,-11
-153.39,61.577,-17
-153.62,61.603,11
-153.58,61.598,22
-153.7,61.612,21
-153.82,61.626,-3
-154.08,61.655,-1
-154.35,61.685,6.6
-154.36,61.686,1.4
-153.47,61.586,29
-153.48,61.587,-6
-153.4,61.578,-2
-153.37,61.575,-2
-153.42,61.58,2.6
-153.41,61.58,-6
-153.56,61.597,-8
-153.88,61.634,9.3
-154.46,61.698,-4
-154.04,61.651,-2
-153.68,61.611,-2
-153.94,61.64,12
-153.53,61.593,-3
-153.99,61.646,15
-154.2,61.669,6.5
-154.16,61.665,-0
-153.41,61.58,-13
-153.88,61.634,5.3
-153.45,61.585,-30
-153.58,61.6,21
-153.37,61.576,-5
-153.45,61.585,-27
-153.35,61.573,-6
-153.93,61.64,9
-153.39,61.578,-10
-153.88,61.634,3.5
-154.45,61.697,2
-153.4,61.579,0.1
-153.56,61.598,5.3
-153.4,61.579,-5
-153.42,61.582,18
-153.44,61.585,-6
-153.44,61.584,2.1
-153.68,61.612,5.8
-153.38,61.578,3.8
-154.2,61.671,-2
-153.88,61.635,-4
-153.46,61.587,14
-154.35,61.688,-17
-154.41,61.694,36
-154.03,61.652,-7
-153.56,61.599,0.7
-153.58,61.601,14
-154.22,61.673,-1
-153.4,61.58,3
-153.38,61.578,-1
-153.56,61.599,10
-153.45,61.586,-18
-154.2,61.671,11
-154.29,61.682,11
-153.56,61.599,9.9
-153.43,61.585,-1
-154.34,61.687,6.1
-153.41,61.582,2.5
-154.37,61.691,20
-153.55,61.599,13
-153.41,61.583,16
-154.33,61.686,6.5
-154.21,61.673,-12
-154.25,61.678,13
-154.05,61.655,-6
-154.14,61.666,3.2
-153.66,61.612,36
-153.91,61.64,21
-153.41,61.582,-6
-154.44,61.699,-2
-154.26,61.679,15
-153.45,61.587,-22
-153.39,61.581,2.5
-154.42,61.697,26
-153.56,61.6,9.9
-153.93,61.643,11
-153.37,61.578,-15
-153.71,61.618,7.9
-153.43,61.586,1.3
-154.29,61.682,7.9
-153.86,61.635,9
-153.39,61.581,-2
-154.07,61.659,2.2
-153.9,61.639,-7
-154.37,61.692,29
-153.37,61.578,-5
-154.21,61.675,-0
-153.45,61.588,-10
-153.39,61.582,2.4
-153.49,61.593,-8
-154.07,61.659,3.5
-154.32,61.686,19
-153.45,61.588,-25
-153.37,61.579,-11
-153.33,61.574,-2
-153.36,61.578,-0
-153.37,61.579,-5
-153.41,61.584,5.5
-153.77,61.625,1.6
-153.45,61.588,-10
-154.35,61.69,11
-153.9,61.641,-9
-153.66,61.613,-0
-154.14,61.668,-0
-153.9,61.641,-0
-153.86,61.636,10
-153.45,61.589,-13
-153.9,61.641,-7
-153.45,61.589,-13
-154.26,61.681,19
-154.05,61.658,11
-154.05,61.658,6.3
-153.45,61.589,-19
-154.42,61.699,35
-153.43,61.588,-1
-153.36,61.579,-10
-153.45,61.589,-15
-153.4,61.584,2.5
-153.45,61.589,-13
-153.52,61.597,-1
-154.46,61.703,10
-153.71,61.62,-6
-154.05,61.659,11
-154.05,61.659,15
-153.36,61.58,-14
-153.72,61.621,-20
-153.62,61.61,-0
-153.33,61.576,6.2
-153.44,61.59,-22
-153.61,61.609,3.6
-153.72,61.622,-17
-153.62,61.61,8.3
-153.99,61.652,-6
-153.6,61.608,18
-153.62,61.61,0.2
-154.4,61.697,24
-153.4,61.585,-6
-153.45,61.59,-22
-154.44,61.701,17
-154.22,61.678,0.2
-154.05,61.659,15
-154.06,61.66,5.1
-153.44,61.59,-9
-154.24,61.68,26
-153.52,61.599,-3
-154.06,61.66,7
-153.44,61.59,-13
-153.52,61.6,13
-153.61,61.61,9.4
-153.61,61.609,9.4
-154.06,61.66,10
-154.06,61.66,-0
-153.53,61.6,3
-154.05,61.66,7.2
-154.04,61.659,-3
-154.05,61.66,13
-154.05,61.66,4.6
-154.08,61.662,3.7
-154.04,61.659,-2
-154.05,61.66,12
-153.54,61.602,14
-154.23,61.68,-1
-153.54,61.603,7.5
-154.24,61.681,-4
-153.4,61.587,4.5
-154.43,61.702,12
-154.42,61.701,16
-153.44,61.591,-12
-153.54,61.602,0.2
-153.54,61.603,2.9
-154.42,61.702,9.5
-153.6,61.61,-13
-154.28,61.686,12
-153.37,61.584,-8
-153.47,61.595,15
-154.36,61.695,17
-153.61,61.611,2.3
-154.38,61.697,-3
-153.44,61.592,-12
-153.42,61.59,-11
-154.43,61.703,17
-154.27,61.686,18
-153.89,61.644,1.4
-154.27,61.686,3.3
-153.4,61.588,11
-153.44,61.592,-0
-154.38,61.698,13
-153.44,61.592,-9
-154.32,61.692,36
-154.41,61.702,18
-154.37,61.698,8
-153.37,61.585,-0
-154.3,61.69,1.7
-154.32,61.692,33
-153.4,61.588,16
-153.68,61.621,-8
-154.37,61.698,9.2
-154.33,61.694,21
-153.76,61.63,-16
-153.9,61.646,2.1
-153.44,61.593,-13
-154.34,61.695,9.9
-153.9,61.646,10
-153.86,61.641,2.6
-153.41,61.591,-17
-153.42,61.591,-15
-154.33,61.694,17
-153.55,61.607,11
-153.4,61.589,16
-153.42,61.591,-11
-153.36,61.584,7.6
-153.47,61.597,9.4
-154.01,61.66,-21
-153.7,61.624,-0
-154.41,61.703,29
-153.78,61.633,-12
-153.36,61.585,-17
-153.59,61.612,4.5
-153.47,61.597,15
-153.41,61.591,-17
-153.88,61.645,13
-153.42,61.592,-20
-153.41,61.591,-9
-153.49,61.6,-6
-153.47,61.598,-0
-153.4,61.59,-15
-153.74,61.629,-16
-154.12,61.671,22
-154.31,61.693,27
-153.67,61.621,-25
-153.93,61.65,0.5
-154.01,61.66,-22
-154.11,61.671,15
-153.74,61.629,-22
-153.92,61.649,29
-153.41,61.591,-2
-153.92,61.649,28
-154.12,61.672,1.2
-154.34,61.697,9.9
-154.4,61.704,31
-154.04,61.663,-3
-154.34,61.696,18
-153.85,61.643,3.3
-153.46,61.598,2.9
-153.4,61.59,8.5
-154.21,61.683,-0
-153.93,61.651,2.5
-153.54,61.607,-5
-154.34,61.697,9.4
-154.21,61.683,-0
-153.92,61.65,29
-153.94,61.653,-0
-153.97,61.657,5.6
-153.86,61.644,9
-154.21,61.683,-13
-153.92,61.651,25
-153.89,61.647,9.4
-154.31,61.694,16
-153.92,61.65,19
-153.86,61.644,-5
-153.95,61.654,16
-154.41,61.705,29
-153.55,61.609,-16
-153.86,61.644,9.6
-154.07,61.668,-0
-153.93,61.652,1.1
-153.91,61.65,17
-153.47,61.599,9.7
-153.93,61.652,4.7
-153.67,61.623,-27
-153.95,61.654,3.8
-154.05,61.666,8.1
-154.3,61.693,5.6
-153.86,61.645,1.9
-154.19,61.681,-5
-153.9,61.649,14
-153.93,61.653,11
-153.41,61.593,-7
-153.5,61.604,0.2
-153.67,61.624,-23
-153.41,61.593,-10
-154.19,61.682,2.4
-153.73,61.63,-27
-153.43,61.596,-15
-154.32,61.696,28
-153.93,61.653,-2
-153.38,61.59,-6
-154.31,61.695,20
-153.43,61.596,-20
-154.21,61.685,5.3
-153.92,61.653,-0
-153.43,61.597,-20
-153.93,61.654,1.8
-153.55,61.61,-0
-153.43,61.596,-17
-154.19,61.682,-0
-153.38,61.591,-11
-153.36,61.589,3.2
-153.36,61.588,1.6
-153.92,61.653,3.3
-153.92,61.653,-1
-153.9,61.65,8.8
-154.25,61.689,2.2
-153.59,61.616,1.3
-154.19,61.683,-6
-154.23,61.687,-7
-154.4,61.706,25
-153.91,61.651,7.7
-154.39,61.705,33
-153.35,61.587,4.2
-153.43,61.597,-13
-154.43,61.709,19
-153.51,61.606,11
-153.34,61.587,-1
-153.43,61.597,-23
-154.21,61.686,9.8
-154.3,61.695,11
-153.66,61.623,-23
-153.93,61.654,6.3
-153.43,61.597,-11
-153.8,61.64,-0
-154.4,61.706,35
-153.68,61.626,-30
-153.34,61.587,3.5
-153.56,61.612,5.2
-153.84,61.645,-1
-154.46,61.713,5.6
-153.8,61.64,-0
-154.39,61.706,29
-154.35,61.701,36
-153.44,61.599,2.1
-153.43,61.597,-19
-153.51,61.607,11
-153.4,61.594,-16
-153.69,61.628,11
-154.02,61.665,-5
-153.35,61.588,-2
-153.4,61.595,-20
-153.36,61.59,-2
-153.51,61.607,-1
-153.39,61.594,-4
-153.46,61.602,4.6
-153.4,61.595,-3
-153.4,61.595,-20
-153.68,61.627,-27
-153.43,61.598,-23
-154.02,61.666,-4
-154.36,61.703,21
-154.31,61.697,19
-154.21,61.687,5.4
-154.02,61.666,-0
-153.43,61.598,-18
-154.36,61.704,17
-153.68,61.628,-23
-153.84,61.646,-1
-153.68,61.628,-23
-153.56,61.613,-14
-153.66,61.625,-19
-153.41,61.596,-23
-153.32,61.586,-12
-153.46,61.603,3
-153.42,61.598,-16
-153.42,61.598,-16
-153.88,61.651,19
-153.69,61.629,-10
-153.43,61.599,-16
-153.6,61.619,-18
-153.42,61.598,-13
-154.34,61.703,28
-153.42,61.599,-25
-153.63,61.623,-20
-153.3,61.585,3.1
-153.42,61.599,-17
-154.37,61.705,19
-154.23,61.69,-13
-153.34,61.59,-10
-153.43,61.6,-5
-154.27,61.694,3
-153.54,61.613,-27
-153.42,61.599,-3
-154.38,61.707,22
-153.42,61.599,-15
-153.4,61.597,-17
-153.3,61.586,-0
-153.42,61.6,-20
-153.4,61.597,-9
-153.88,61.652,-11
-153.51,61.61,5.4
-153.34,61.59,-11
-153.4,61.597,-13
-153.43,61.601,-13
-153.9,61.655,-8
-153.55,61.615,11
-154.07,61.674,1.3
-153.39,61.596,-11
-153.61,61.622,2.5
-153.35,61.591,1.3
-153.41,61.598,-8
-153.74,61.637,-20
-153.4,61.598,-9
-154.22,61.691,-11
-154.36,61.706,20
-153.88,61.652,-6
-153.89,61.654,3.9
-153.4,61.598,-7
-153.9,61.655,-2
-153.4,61.598,-7
-153.59,61.62,-0
-154.35,61.705,16
-153.44,61.603,-3
-153.33,61.59,-5
-153.41,61.599,-13
-153.4,61.598,-1
-153.4,61.599,-1
-154.34,61.704,20
-154.28,61.698,0.4
-153.41,61.599,-11
-153.58,61.619,-14
-153.33,61.591,9.9
-153.43,61.602,-19
-154.45,61.717,10
-153.4,61.599,3
-154.17,61.687,-5
-154.35,61.706,19
-154.1,61.679,-4
-153.47,61.607,4.9
-153.42,61.601,-15
-153.56,61.618,-14
-153.95,61.662,2.9
-153.42,61.602,-22
-154.23,61.693,-13
-153.54,61.616,-4
-153.95,61.662,-0
-153.41,61.6,-18
-154.28,61.699,6.8
-153.41,61.601,-12
-153.87,61.654,3.3
-154.17,61.688,-2
-153.55,61.617,-1
-153.4,61.6,-0
-153.41,61.602,-9
-153.41,61.601,-17
-153.87,61.654,1
-154.34,61.706,24
-153.42,61.602,-19
-153.41,61.602,-20
-153.55,61.618,-12
-153.41,61.602,-9
-153.87,61.654,-9
-153.36,61.596,4.4
-154.03,61.672,-13
-153.4,61.601,1.2
-153.85,61.652,-2
-153.7,61.635,-9
-153.41,61.602,-17
-154.06,61.676,-14
-153.51,61.614,12
-153.38,61.598,12
-153.4,61.601,-12
-153.42,61.603,-23
-153.56,61.62,-16
-154.03,61.673,-2
-153.42,61.603,1.1
-153.39,61.6,15
-154.06,61.676,-8
-153.38,61.599,9.2
-154.06,61.676,-19
-153.4,61.602,-16
-154.42,61.716,21
-153.87,61.655,-5
-153.36,61.597,-4
-153.41,61.603,-16
-153.92,61.661,-8
-153.87,61.656,3.2
-153.4,61.602,-15
-154.05,61.677,-18
-153.4,61.602,-13
-153.87,61.656,-2
-153.47,61.61,0.5
-153.42,61.605,5.4
-154.07,61.679,-5
-153.4,61.602,-8
-153.43,61.606,0.9
-153.55,61.62,1.9
-153.55,61.619,7.1
-153.47,61.61,3.8
-153.46,61.61,-8
-153.55,61.62,2.5
-153.47,61.611,8.7
-153.56,61.622,4.7
-153.86,61.656,-7
-153.34,61.596,10
-154.45,61.72,16
-153.4,61.603,-9
-153.35,61.597,6.6
-153.41,61.604,-17
-153.94,61.665,-12
-153.41,61.604,-17
-153.92,61.662,-11
-153.57,61.623,15
-153.34,61.596,7.7
-154.43,61.719,16
-153.95,61.666,4.4
-153.57,61.623,2.7
-153.36,61.599,-9
-153.87,61.657,12
-153.4,61.604,-9
-153.36,61.599,-15
-153.87,61.657,-1
-153.41,61.605,-20
-153.89,61.659,3.6
-153.52,61.617,9.9
-153.95,61.666,3.1
-154.02,61.674,4.9
-153.41,61.605,-23
-153.89,61.66,10
-153.89,61.66,9.3
-153.38,61.602,3.8
-153.34,61.597,8.1
-153.6,61.628,-3
-153.61,61.629,-6
-154.03,61.677,3.1
-154.16,61.69,3.2
-153.64,61.632,-24
-154.43,61.72,20
-153.66,61.635,-8
-153.89,61.66,8.9
-153.41,61.606,-12
-153.36,61.6,-13
-154.25,61.7,-13
-153.87,61.658,6.4
-153.64,61.632,-22
-153.77,61.647,12
-154.34,61.711,24
-153.56,61.624,1.1
-153.41,61.606,-23
-153.77,61.647,6.4
-153.35,61.599,-7
-154,61.673,-1
-153.78,61.649,-7
-154.14,61.689,-14
-153.41,61.606,-20
-154.02,61.676,13
-153.78,61.649,-3
-153.56,61.624,-4
-153.4,61.605,-8
-153.4,61.605,-22
-154.26,61.703,11
-154.07,61.682,-28
-154.03,61.677,8.4
-153.38,61.603,-4
-153.41,61.607,-3
-153.69,61.639,-19
-153.95,61.669,10
-154,61.674,3.4
-153.95,61.669,10
-153.35,61.6,0.8
-153.41,61.607,-16
-154.07,61.682,-22
-153.69,61.64,-18
-154.03,61.677,-6
-153.35,61.6,-1
-153.41,61.607,-10
-153.85,61.657,-16
-153.41,61.607,-12
-153.64,61.634,-23
-154.03,61.678,1.5
-153.43,61.609,6.4
-153.41,61.607,-12
-154.02,61.676,-0
-154.03,61.678,-2
-153.41,61.607,-14
-153.58,61.627,4.6
-153.52,61.62,-3
-153.42,61.608,-3
-153.41,61.608,-3
-154.07,61.683,-28
-153.95,61.669,10
-153.41,61.608,-17
-153.95,61.67,5.3
-153.95,61.67,9.9
-153.41,61.608,-16
-154.43,61.722,4.3
-153.41,61.608,5.3
-154.07,61.683,-23
-154.34,61.712,18
-153.52,61.62,-8
-153.37,61.603,-9
-153.87,61.661,1.9
-153.43,61.611,-3
-153.87,61.66,3.9
-153.52,61.62,-10
-154,61.676,-8
-154.07,61.683,-24
-153.87,61.661,1.4
-154.03,61.679,2
-153.42,61.609,-2
-154.07,61.683,-25
-153.84,61.658,-18
-153.51,61.62,-3
-153.84,61.658,-22
-153.38,61.605,-1
-153.95,61.67,5.6
-153.41,61.609,-5
-153.86,61.66,-6
-154.42,61.722,17
-154.02,61.678,-10
-153.86,61.661,2.7
-153.52,61.621,-1
-153.42,61.609,4.2
-153.85,61.659,-15
-153.41,61.609,-1
-153.72,61.645,-14
-153.95,61.671,15
-153.56,61.626,-9
-153.9,61.665,-11
-153.41,61.609,-7
-153.95,61.671,3.2
-153.97,61.673,1.8
-153.4,61.609,12
-153.42,61.611,-0
-154.4,61.72,44
-154.34,61.714,20
-153.4,61.608,32
-153.97,61.674,-7
-153.95,61.672,5.3
-153.98,61.674,16
-153.98,61.674,14
-153.49,61.619,16
-153.77,61.651,20
-153.89,61.665,10
-154.29,61.709,19
-153.97,61.674,2.4
-153.9,61.666,-18
-153.97,61.674,5
-153.56,61.627,-15
-153.66,61.639,-20
-153.55,61.626,-7
-154.33,61.714,23
-153.71,61.645,-33
-153.47,61.617,11
-153.78,61.653,6.7
-153.41,61.611,12
-153.39,61.609,38
-154.42,61.724,17
-153.5,61.622,-7
-154.39,61.721,42
-153.41,61.611,12
-153.57,61.629,-18
-153.65,61.639,-5
-153.7,61.644,-22
-153.97,61.675,2.8
-154.28,61.71,16
-154.07,61.686,14
-154.07,61.686,21
-154.28,61.709,18
-153.33,61.602,6.1
-154.07,61.686,8.9
-154.33,61.715,26
-154.28,61.709,23
-153.4,61.61,37
-153.41,61.611,-5
-154.07,61.686,17
-153.41,61.612,12
-153.39,61.61,38
-153.56,61.628,-12
-153.35,61.605,-0
-153.35,61.605,-0
-154.14,61.694,-7
-153.7,61.645,-20
-153.56,61.629,-7
-154.03,61.682,-9
-153.5,61.622,-1
-153.39,61.61,35
-153.41,61.611,-3
-154.34,61.717,22
-153.65,61.639,-21
-153.4,61.61,18
-153.97,61.676,1.2
-153.56,61.629,-2
-153.95,61.674,-0
-153.76,61.653,15
-153.36,61.607,12
-153.36,61.606,-6
-153.35,61.606,-5
-154.25,61.708,0.3
-154.18,61.699,0.5
-153.54,61.628,-3
-154.33,61.716,21
-153.35,61.605,0.3
-153.74,61.651,-19
-153.38,61.609,-7
-153.37,61.608,12
-154.07,61.687,-21
-154,61.68,-17
-153.72,61.648,-26
-153.57,61.631,4.3
-154.33,61.716,29
-153.41,61.613,11
-153.97,61.676,6.1
-153.4,61.611,34
-153.35,61.606,-13
-153.41,61.613,25
-153.42,61.614,9.9
-154.04,61.685,1.4
-153.57,61.631,5.6
-153.77,61.654,13
-153.36,61.608,-7
-153.72,61.649,-22
-153.72,61.649,-21
-154.22,61.705,-12
-153.35,61.606,4.6
-154.34,61.718,6.6
-154.38,61.723,29
-153.96,61.677,-18
-153.41,61.614,21
-153.97,61.677,-9
-153.39,61.611,20
-153.97,61.677,-15
-153.39,61.611,17
-153.97,61.678,-1
-153.29,61.6,5.1
-154.24,61.707,-12
-153.39,61.612,22
-153.66,61.643,-41
-153.57,61.633,8.8
-153.97,61.678,-4
-153.96,61.678,-6
-153.85,61.664,4.2
-153.97,61.678,-8
-153.51,61.626,22
-154.06,61.689,3.6
-154.33,61.718,25
-153.52,61.628,-14
-153.33,61.605,10
-153.63,61.64,-6
-153.4,61.614,14
